participant,source,cs,is_filler,word,group,contexts
dafccfb3-2090-4667-bb8b-f120ec376699,toloka,34,False,добродушный,proximal_proximal_meton,234 228
11c31e81-1af5-43db-a3ee-a43416b8db8a,toloka,6,False,строгий,proximal_meton,39 40 41 42 43 44
5f3d9891-01f2-4d27-b89c-9e2f8d247497,toloka,12,False,железный,proximal_meton,81 82 87
5f3d9891-01f2-4d27-b89c-9e2f8d247497,toloka,12,False,железный,proximal_meton,80 83 84 85 86
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,39,False,ленивый,proximal_proximal_meton,267 269 271
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,39,False,ленивый,proximal_proximal_meton,266 268 270 272 273
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,42,False,робкий,proximal_proximal_meton,292
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,42,False,робкий,proximal_proximal_meton,290
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,42,False,робкий,proximal_proximal_meton,288 289 293
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,42,False,робкий,proximal_proximal_meton,291
822350ae-d170-4655-8444-366b9fdbab31,toloka,31,False,беспокойный,proximal_distal_meton,205 206 207 208 209 210 211 212
2961e422-b9d5-4dea-9fe1-c06ae344162a,toloka,39,False,ленивый,proximal_proximal_meton,266 268 270 272 273
2961e422-b9d5-4dea-9fe1-c06ae344162a,toloka,39,False,ленивый,proximal_proximal_meton,267 269 271
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,10,False,сумасшедший,proximal_meton,72 66 71
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,10,False,сумасшедший,proximal_meton,67 68 69 70
4e6c1db4-2746-46ef-a2df-62d85372cf96,toloka,28,False,задорный,proximal_distal_meton,185 186 189 183
4e6c1db4-2746-46ef-a2df-62d85372cf96,toloka,28,False,задорный,proximal_distal_meton,184 187 188
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,30,False,любопытный,proximal_distal_meton,202 204
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,30,False,любопытный,proximal_distal_meton,200 201
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,30,False,любопытный,proximal_distal_meton,203 199
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,20,False,сахарный,distal_meton,133
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,20,False,сахарный,distal_meton,132
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,20,False,сахарный,distal_meton,130
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,20,False,сахарный,distal_meton,131
6ce9783e-d6b8-4abf-a98c-92552483f1ba,toloka,23,False,солнечный,distal_meton,146 148
6ce9783e-d6b8-4abf-a98c-92552483f1ba,toloka,23,False,солнечный,distal_meton,144 145 147 149 150
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,toloka,26,False,нервный,proximal_distal_meton,170 173 174 167
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,toloka,26,False,нервный,proximal_distal_meton,168 169 171 172
5022d194-7e44-4a79-8b76-bf0196842173,toloka,27,False,грустный,proximal_distal_meton,176 178 181 175
5022d194-7e44-4a79-8b76-bf0196842173,toloka,27,False,грустный,proximal_distal_meton,177 180 182
5022d194-7e44-4a79-8b76-bf0196842173,toloka,27,False,грустный,proximal_distal_meton,179
3aed13d3-0fbe-46bf-9a2d-d1be0395f140,toloka,10,False,сумасшедший,proximal_meton,68 69
3aed13d3-0fbe-46bf-9a2d-d1be0395f140,toloka,10,False,сумасшедший,proximal_meton,66 67 70 71 72
822350ae-d170-4655-8444-366b9fdbab31,toloka,28,False,задорный,proximal_distal_meton,183 184 185 186 187 188 189
ab45817b-88e6-461d-bd76-62fa374ab634,toloka,38,False,наивный,proximal_proximal_meton,264 265
ab45817b-88e6-461d-bd76-62fa374ab634,toloka,38,False,наивный,proximal_proximal_meton,262 263
ab45817b-88e6-461d-bd76-62fa374ab634,toloka,38,False,наивный,proximal_proximal_meton,258
ab45817b-88e6-461d-bd76-62fa374ab634,toloka,38,False,наивный,proximal_proximal_meton,261
ab45817b-88e6-461d-bd76-62fa374ab634,toloka,38,False,наивный,proximal_proximal_meton,259 260
1f9976f8-a3a5-4536-8f28-db2f0e8338c6,toloka,5,False,трезвый,proximal_meton,33 36
1f9976f8-a3a5-4536-8f28-db2f0e8338c6,toloka,5,False,трезвый,proximal_meton,34 37 38
1f9976f8-a3a5-4536-8f28-db2f0e8338c6,toloka,5,False,трезвый,proximal_meton,32 35
a1801e4b-c1d0-4c07-8a22-e02db15b34f6,toloka,24,False,беззаботный,proximal_distal_meton,151 152 153 154 155 156 157 158 159
dafccfb3-2090-4667-bb8b-f120ec376699,toloka,9,False,агрессивный,proximal_meton,64 59 61
dafccfb3-2090-4667-bb8b-f120ec376699,toloka,9,False,агрессивный,proximal_meton,65 60 62 63
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,166
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,163
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,160
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,164
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,162
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,165
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,25,False,пьяный,proximal_distal_meton,161
d5c9cc58-e4e5-4198-8a37-453175c11023,toloka,10,False,сумасшедший,proximal_meton,66 67 71
d5c9cc58-e4e5-4198-8a37-453175c11023,toloka,10,False,сумасшедший,proximal_meton,72
d5c9cc58-e4e5-4198-8a37-453175c11023,toloka,10,False,сумасшедший,proximal_meton,70
d5c9cc58-e4e5-4198-8a37-453175c11023,toloka,10,False,сумасшедший,proximal_meton,68 69
b04c299f-e8e1-4331-9127-9f942c6a1777,toloka,34,False,добродушный,proximal_proximal_meton,233 234 228
b04c299f-e8e1-4331-9127-9f942c6a1777,toloka,34,False,добродушный,proximal_proximal_meton,232 229 230 231
824dc8a5-a396-4033-b9cc-8b0bd51bb6cb,toloka,18,False,мертвый,distal_meton,121 123 116 118
824dc8a5-a396-4033-b9cc-8b0bd51bb6cb,toloka,18,False,мертвый,distal_meton,120 122 117 119
c1461c93-0756-4385-b954-63e37f02001b,toloka,33,False,веселый,proximal_distal_meton,221 223
c1461c93-0756-4385-b954-63e37f02001b,toloka,33,False,веселый,proximal_distal_meton,224 225 219 222
c1461c93-0756-4385-b954-63e37f02001b,toloka,33,False,веселый,proximal_distal_meton,226 227 220
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,27,False,грустный,proximal_distal_meton,179 181
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,27,False,грустный,proximal_distal_meton,177 180 182
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,27,False,грустный,proximal_distal_meton,176 178 175
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,toloka,34,False,добродушный,proximal_proximal_meton,234 228
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,toloka,34,False,добродушный,proximal_proximal_meton,229 230 231 232 233
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,12,False,железный,proximal_meton,84
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,12,False,железный,proximal_meton,83
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,12,False,железный,proximal_meton,81 82 87
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,12,False,железный,proximal_meton,80 85 86
6ce9783e-d6b8-4abf-a98c-92552483f1ba,toloka,29,False,унылый,proximal_distal_meton,193 198 190 191
6ce9783e-d6b8-4abf-a98c-92552483f1ba,toloka,29,False,унылый,proximal_distal_meton,192 194 195 196 197
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,9,False,агрессивный,proximal_meton,65
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,9,False,агрессивный,proximal_meton,59
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,9,False,агрессивный,proximal_meton,60 62 63
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,9,False,агрессивный,proximal_meton,64 61
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,39,False,ленивый,proximal_proximal_meton,267 268 271
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,39,False,ленивый,proximal_proximal_meton,266 269 270 272 273
7f377691-8048-402c-8445-33e97e1e6909,toloka,37,False,внимательный,proximal_proximal_meton,250 252
7f377691-8048-402c-8445-33e97e1e6909,toloka,37,False,внимательный,proximal_proximal_meton,254
7f377691-8048-402c-8445-33e97e1e6909,toloka,37,False,внимательный,proximal_proximal_meton,256 251
7f377691-8048-402c-8445-33e97e1e6909,toloka,37,False,внимательный,proximal_proximal_meton,257 253 255
67a96424-e1ce-4287-8a5f-86dd00cffcdc,toloka,8,False,бездушный,proximal_meton,54 55
67a96424-e1ce-4287-8a5f-86dd00cffcdc,toloka,8,False,бездушный,proximal_meton,57 58 53
67a96424-e1ce-4287-8a5f-86dd00cffcdc,toloka,8,False,бездушный,proximal_meton,56
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,29,False,унылый,proximal_distal_meton,192 193 190 191
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,29,False,унылый,proximal_distal_meton,194 195 196 197 198
cfc94d44-40af-4af1-a23c-d4dd30042cc8,toloka,10,False,сумасшедший,proximal_meton,67 70
cfc94d44-40af-4af1-a23c-d4dd30042cc8,toloka,10,False,сумасшедший,proximal_meton,72 66 71
cfc94d44-40af-4af1-a23c-d4dd30042cc8,toloka,10,False,сумасшедший,proximal_meton,68 69
3aed13d3-0fbe-46bf-9a2d-d1be0395f140,toloka,5,False,трезвый,proximal_meton,34 37 38
3aed13d3-0fbe-46bf-9a2d-d1be0395f140,toloka,5,False,трезвый,proximal_meton,32 33 35 36
fbd62abf-9a21-48ea-a6b0-bb7b7ce4e915,toloka,30,False,любопытный,proximal_distal_meton,200 201
fbd62abf-9a21-48ea-a6b0-bb7b7ce4e915,toloka,30,False,любопытный,proximal_distal_meton,202 204
fbd62abf-9a21-48ea-a6b0-bb7b7ce4e915,toloka,30,False,любопытный,proximal_distal_meton,203 199
86ad860b-d483-4bae-822a-ababdf8262c4,toloka,26,False,нервный,proximal_distal_meton,167 168 169 170 171 172 173 174
ba9b3c14-9385-40f7-9b8b-422e59d1f1bb,toloka,31,False,беспокойный,proximal_distal_meton,209 211 206
ba9b3c14-9385-40f7-9b8b-422e59d1f1bb,toloka,31,False,беспокойный,proximal_distal_meton,208 210 212
ba9b3c14-9385-40f7-9b8b-422e59d1f1bb,toloka,31,False,беспокойный,proximal_distal_meton,205 207
c78d20f2-0e6f-4570-a6e9-4dcbb968c52a,toloka,29,False,унылый,proximal_distal_meton,192 193 190 191
c78d20f2-0e6f-4570-a6e9-4dcbb968c52a,toloka,29,False,унылый,proximal_distal_meton,194 195 196 197 198
c25a3cbc-8848-42ff-a234-a97033d24177,toloka,33,False,веселый,proximal_distal_meton,225 219 222
c25a3cbc-8848-42ff-a234-a97033d24177,toloka,33,False,веселый,proximal_distal_meton,224 226 227 220 221 223
11c31e81-1af5-43db-a3ee-a43416b8db8a,toloka,23,False,солнечный,distal_meton,146 148
11c31e81-1af5-43db-a3ee-a43416b8db8a,toloka,23,False,солнечный,distal_meton,144 145 147 149 150
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,19,False,холодный,distal_meton,129 124 126 127
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,19,False,холодный,distal_meton,128 125
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,12,False,железный,proximal_meton,81 82 87
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,12,False,железный,proximal_meton,80 83 84 85 86
048870d1-84ae-44d7-9819-2c3dff418d66,toloka,39,False,ленивый,proximal_proximal_meton,266 267 268 269 270 271 272 273
5022d194-7e44-4a79-8b76-bf0196842173,toloka,17,False,живой,distal_meton,112 113 115 109
5022d194-7e44-4a79-8b76-bf0196842173,toloka,17,False,живой,distal_meton,114 110 111
4e6c1db4-2746-46ef-a2df-62d85372cf96,toloka,15,False,веселый,distal_meton,105 107 108
4e6c1db4-2746-46ef-a2df-62d85372cf96,toloka,15,False,веселый,distal_meton,104 106 102 103
bcbd0dc0-b63b-40b5-b813-224c73ebca4e,toloka,29,False,унылый,proximal_distal_meton,194 195 197
bcbd0dc0-b63b-40b5-b813-224c73ebca4e,toloka,29,False,унылый,proximal_distal_meton,192 193 196 198 190 191
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,28,False,задорный,proximal_distal_meton,189
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,28,False,задорный,proximal_distal_meton,184 185 187 188
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,28,False,задорный,proximal_distal_meton,186 183
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,toloka,32,False,голодный,proximal_distal_meton,217 214
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,toloka,32,False,голодный,proximal_distal_meton,216 218 213 215
b04c299f-e8e1-4331-9127-9f942c6a1777,toloka,21,False,свинцовый,distal_meton,137
b04c299f-e8e1-4331-9127-9f942c6a1777,toloka,21,False,свинцовый,distal_meton,136 134
b04c299f-e8e1-4331-9127-9f942c6a1777,toloka,21,False,свинцовый,distal_meton,138 135
656c4740-dfe8-4bcd-a52c-ba845ad1787c,toloka,28,False,задорный,proximal_distal_meton,184 187 188 183
656c4740-dfe8-4bcd-a52c-ba845ad1787c,toloka,28,False,задорный,proximal_distal_meton,185 186 189
fbd62abf-9a21-48ea-a6b0-bb7b7ce4e915,toloka,42,False,робкий,proximal_proximal_meton,288 289 290 291 292 293
7f377691-8048-402c-8445-33e97e1e6909,toloka,35,False,лживый,proximal_proximal_meton,237 239
7f377691-8048-402c-8445-33e97e1e6909,toloka,35,False,лживый,proximal_proximal_meton,240 241 236
7f377691-8048-402c-8445-33e97e1e6909,toloka,35,False,лживый,proximal_proximal_meton,242 235 238
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,35,False,лживый,proximal_proximal_meton,237 239
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,35,False,лживый,proximal_proximal_meton,235 238
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,35,False,лживый,proximal_proximal_meton,240 241 242 236
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,toloka,25,False,пьяный,proximal_distal_meton,161 162 164 165
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,toloka,25,False,пьяный,proximal_distal_meton,160 163 166
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,5,False,трезвый,proximal_meton,32 35
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,5,False,трезвый,proximal_meton,34 37 38
e0a86fa8-b950-44e7-b45c-6c4aa7541ca1,toloka,5,False,трезвый,proximal_meton,33 36
1e22b6e1-3c59-4628-b87c-9a2ac066297d,toloka,18,False,мертвый,distal_meton,116 117 118 121 123
1e22b6e1-3c59-4628-b87c-9a2ac066297d,toloka,18,False,мертвый,distal_meton,120 122 119
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,26,False,нервный,proximal_distal_meton,173 167
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,26,False,нервный,proximal_distal_meton,171 174
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,26,False,нервный,proximal_distal_meton,169 172
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,26,False,нервный,proximal_distal_meton,168 170
a1801e4b-c1d0-4c07-8a22-e02db15b34f6,toloka,37,False,внимательный,proximal_proximal_meton,250 251 252 254
a1801e4b-c1d0-4c07-8a22-e02db15b34f6,toloka,37,False,внимательный,proximal_proximal_meton,256 257 253 255
4e6c1db4-2746-46ef-a2df-62d85372cf96,toloka,22,False,молочный,distal_meton,139 141
4e6c1db4-2746-46ef-a2df-62d85372cf96,toloka,22,False,молочный,distal_meton,140 142 143
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,15,False,веселый,distal_meton,103 105 106 107 108
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,15,False,веселый,distal_meton,104 102
c1461c93-0756-4385-b954-63e37f02001b,toloka,36,False,наглый,proximal_proximal_meton,248 249
c1461c93-0756-4385-b954-63e37f02001b,toloka,36,False,наглый,proximal_proximal_meton,243 244
c1461c93-0756-4385-b954-63e37f02001b,toloka,36,False,наглый,proximal_proximal_meton,245 246 247
11c31e81-1af5-43db-a3ee-a43416b8db8a,toloka,33,False,веселый,proximal_distal_meton,224 225 226 227 219 220 221 222 223
a131556e-9228-489f-ad80-ca26b2c67c67,toloka,36,False,наглый,proximal_proximal_meton,243 245 246 247 248 249
a131556e-9228-489f-ad80-ca26b2c67c67,toloka,36,False,наглый,proximal_proximal_meton,244
05530ef0-0907-4a50-b326-6977938e7a62,toloka,17,False,живой,distal_meton,112
05530ef0-0907-4a50-b326-6977938e7a62,toloka,17,False,живой,distal_meton,114 110 111
05530ef0-0907-4a50-b326-6977938e7a62,toloka,17,False,живой,distal_meton,113 115 109
86ad860b-d483-4bae-822a-ababdf8262c4,toloka,28,False,задорный,proximal_distal_meton,183 185 186 187 189
86ad860b-d483-4bae-822a-ababdf8262c4,toloka,28,False,задорный,proximal_distal_meton,184 188
bcbd0dc0-b63b-40b5-b813-224c73ebca4e,toloka,27,False,грустный,proximal_distal_meton,175 176 178 179 181
bcbd0dc0-b63b-40b5-b813-224c73ebca4e,toloka,27,False,грустный,proximal_distal_meton,177 180 182
0d15232f-73fd-4126-a87e-8a47dc9e0935,toloka,5,False,трезвый,proximal_meton,32 33 35 36
0d15232f-73fd-4126-a87e-8a47dc9e0935,toloka,5,False,трезвый,proximal_meton,34 37 38
19dddd57-5a07-418c-9e16-4c34d408402c,toloka,40,False,глупый,proximal_proximal_meton,278 279
19dddd57-5a07-418c-9e16-4c34d408402c,toloka,40,False,глупый,proximal_proximal_meton,280 274
19dddd57-5a07-418c-9e16-4c34d408402c,toloka,40,False,глупый,proximal_proximal_meton,275 276 277
85fa22e7-f252-405d-bdc9-074e36f289a1,toloka,30,False,любопытный,proximal_distal_meton,202 204
85fa22e7-f252-405d-bdc9-074e36f289a1,toloka,30,False,любопытный,proximal_distal_meton,200 201 203 199
fbd62abf-9a21-48ea-a6b0-bb7b7ce4e915,toloka,34,False,добродушный,proximal_proximal_meton,228 229 230 231 232 233 234
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,toloka,17,False,живой,distal_meton,114 110 111
3a97fb7a-d456-4f05-b8d3-b759c66f3bc5,toloka,17,False,живой,distal_meton,112 113 115 109
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,8,False,бездушный,proximal_meton,54 55 56 57 58
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,8,False,бездушный,proximal_meton,53
824dc8a5-a396-4033-b9cc-8b0bd51bb6cb,toloka,43,False,смелый,proximal_proximal_meton,297 295
824dc8a5-a396-4033-b9cc-8b0bd51bb6cb,toloka,43,False,смелый,proximal_proximal_meton,298 294
824dc8a5-a396-4033-b9cc-8b0bd51bb6cb,toloka,43,False,смелый,proximal_proximal_meton,296 299
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,12,False,железный,proximal_meton,83
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,12,False,железный,proximal_meton,82
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,12,False,железный,proximal_meton,80 84 85 86
caff7b83-c1d4-4ada-8915-197be07e9474,toloka,12,False,железный,proximal_meton,81 87
ba9b3c14-9385-40f7-9b8b-422e59d1f1bb,toloka,26,False,нервный,proximal_distal_meton,168 172
ba9b3c14-9385-40f7-9b8b-422e59d1f1bb,toloka,26,False,нервный,proximal_distal_meton,171 173 174
ba9b3c14-9385-40f7-9b8b-422e59d1f1bb,toloka,26,False,нервный,proximal_distal_meton,169 170 167
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,37,False,внимательный,proximal_proximal_meton,256 257 251 253 255
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,37,False,внимательный,proximal_proximal_meton,250 252 254
a096e132-185c-49f1-a353-f3f493453193,toloka,3,False,крикливый,proximal_meton,24 18 19 21
a096e132-185c-49f1-a353-f3f493453193,toloka,3,False,крикливый,proximal_meton,20 22 23
5022d194-7e44-4a79-8b76-bf0196842173,toloka,26,False,нервный,proximal_distal_meton,170 171 173
5022d194-7e44-4a79-8b76-bf0196842173,toloka,26,False,нервный,proximal_distal_meton,168 172 167
5022d194-7e44-4a79-8b76-bf0196842173,toloka,26,False,нервный,proximal_distal_meton,169 174
c78d20f2-0e6f-4570-a6e9-4dcbb968c52a,toloka,13,False,сонный,distal_meton,88 90 94
c78d20f2-0e6f-4570-a6e9-4dcbb968c52a,toloka,13,False,сонный,distal_meton,89 91 92 93
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,43,False,смелый,proximal_proximal_meton,296 299
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,43,False,смелый,proximal_proximal_meton,297 295
5354a25f-8966-41b9-ad31-ab5499e98c86,toloka,43,False,смелый,proximal_proximal_meton,298 294
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,6,False,строгий,proximal_meton,42 43
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,6,False,строгий,proximal_meton,41 44
3db1cc9f-3867-4610-be0b-ba975d959f69,toloka,6,False,строгий,proximal_meton,40 39
62f0fd9b-7cd2-4d76-a45d-743a3294a061,toloka,29,False,унылый,proximal_distal_meton,196 198
62f0fd9b-7cd2-4d76-a45d-743a3294a061,toloka,29,False,унылый,proximal_distal_meton,194 195 197
62f0fd9b-7cd2-4d76-a45d-743a3294a061,toloka,29,False,унылый,proximal_distal_meton,192 193 190 191
9522e230-0697-44b7-bf8c-2b416f1f2b2d,toloka,24,False,беззаботный,proximal_distal_meton,152 154 158
9522e230-0697-44b7-bf8c-2b416f1f2b2d,toloka,24,False,беззаботный,proximal_distal_meton,153 156 157
9522e230-0697-44b7-bf8c-2b416f1f2b2d,toloka,24,False,беззаботный,proximal_distal_meton,151 155 159
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,14,False,боевой,distal_meton,96 95
0531fb0f-40b3-48e5-8f89-4e4872be6473,toloka,14,False,боевой,distal_meton,97 98 99 100 101
44d483b0-24ee-42c9-bd47-c67f414231cc,toloka,7,False,умный,proximal_meton,50 52
44d483b0-24ee-42c9-bd47-c67f414231cc,toloka,7,False,умный,proximal_meton,45 47
44d483b0-24ee-42c9-bd47-c67f414231cc,toloka,7,False,умный,proximal_meton,48 51
44d483b0-24ee-42c9-bd47-c67f414231cc,toloka,7,False,умный,proximal_meton,49 46
b9d6321e-3e69-44f9-a47f-62c79e6d7399,toloka,40,False,глупый,proximal_proximal_meton,274 275 276 277 278 279 280
dafccfb3-2090-4667-bb8b-f120ec376699,toloka,35,False,лживый,proximal_proximal_meton,240 241 236
dafccfb3-2090-4667-bb8b-f120ec376699,toloka,35,False,лживый,proximal_proximal_meton,235 237 238 239 242
656c4740-dfe8-4bcd-a52c-ba845ad1787c,toloka,20,False,сахарный,distal_meton,131 132
656c4740-dfe8-4bcd-a52c-ba845ad1787c,toloka,20,False,сахарный,distal_meton,130 133
a1801e4b-c1d0-4c07-8a22-e02db15b34f6,toloka,1,False,злой,proximal_meton,8 2 5
a1801e4b-c1d0-4c07-8a22-e02db15b34f6,toloka,1,False,злой,proximal_meton,1 3 4 6 7
9a3b741a-b142-442e-94af-f60fb8ac2349,toloka,37,False,внимательный,proximal_proximal_meton,257 251 254 255
9a3b741a-b142-442e-94af-f60fb8ac2349,toloka,37,False,внимательный,proximal_proximal_meton,256 250 252 253
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,toloka,19,False,холодный,distal_meton,129 126 127
20f5bb7a-52c0-49b8-b7f8-61c53c72d079,toloka,19,False,холодный,distal_meton,128 124 125
86ad860b-d483-4bae-822a-ababdf8262c4,toloka,36,False,наглый,proximal_proximal_meton,243 244 245 246 247 248 249
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,19,False,холодный,distal_meton,124
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,19,False,холодный,distal_meton,129 126 127
33d57385-bcf5-482a-85c2-17f7d50313e5,toloka,19,False,холодный,distal_meton,128 125
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,22,False,молочный,distal_meton,141 143
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,22,False,молочный,distal_meton,140 142
04b15cdb-3d8c-4eb3-a4d0-021f970ffcf0,toloka,22,False,молочный,distal_meton,139
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,146
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,148
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,150
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,147
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,145
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,144
d30e3d3a-3aed-4595-8456-c6723c2c8aff,toloka,23,False,солнечный,distal_meton,149
c6ec0302-a5bd-476f-89b2-4189865efb21,toloka,38,False,наивный,proximal_proximal_meton,264 260 261 263
c6ec0302-a5bd-476f-89b2-4189865efb21,toloka,38,False,наивный,proximal_proximal_meton,265 258 259 262
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,8,False,бездушный,proximal_meton,56 53 55
7b421b9a-b14b-40b2-b186-d1539decec69,toloka,8,False,бездушный,proximal_meton,57 58 54
1f9976f8-a3a5-4536-8f28-db2f0e8338c6,toloka,31,False,беспокойный,proximal_distal_meton,208 211 206
1f9976f8-a3a5-4536-8f28-db2f0e8338c6,toloka,31,False,беспокойный,proximal_distal_meton,210 212
1f9976f8-a3a5-4536-8f28-db2f0e8338c6,toloka,31,False,беспокойный,proximal_distal_meton,209 205 207
83e57fc7-cfc4-4e1d-be6e-ffd7789c03ba,toloka,33,False,веселый,proximal_distal_meton,221
83e57fc7-cfc4-4e1d-be6e-ffd7789c03ba,toloka,33,False,веселый,proximal_distal_meton,224 225 219 222
83e57fc7-cfc4-4e1d-be6e-ffd7789c03ba,toloka,33,False,веселый,proximal_distal_meton,226 227 220 223
1e22b6e1-3c59-4628-b87c-9a2ac066297d,toloka,37,False,внимательный,proximal_proximal_meton,250 252
1e22b6e1-3c59-4628-b87c-9a2ac066297d,toloka,37,False,внимательный,proximal_proximal_meton,256 257 251 253 254 255
0a7c69e8-05b4-4363-8fc3-a6db25f97ca6,toloka,35,False,лживый,proximal_proximal_meton,241 242 237
0a7c69e8-05b4-4363-8fc3-a6db25f97ca6,toloka,35,False,лживый,proximal_proximal_meton,240
0a7c69e8-05b4-4363-8fc3-a6db25f97ca6,toloka,35,False,лживый,proximal_proximal_meton,238
0a7c69e8-05b4-4363-8fc3-a6db25f97ca6,toloka,35,False,лживый,proximal_proximal_meton,236
0a7c69e8-05b4-4363-8fc3-a6db25f97ca6,toloka,35,False,лживый,proximal_proximal_meton,235
0a7c69e8-05b4-4363-8fc3-a6db25f97ca6,toloka,35,False,лживый,proximal_proximal_meton,239
